crisno,year,crisname,ccode1,actor1,ccode2,actor2,history,crisis,victory1,prevail1,victory2,prevail2,a1outcome,a2outcome,ssbn_count_2024_1,ssbn_count_2024_2,ssbn_start_1,ssbn_start_2,hydrogen_start_1,hydrogen_start_2,sss_start_1,sss_start_2,coder,kinetic,a1democracy,a2democracy,complexity,salience,independence,a2awareness,a1awareness,a2threat,a1threat,a1intensity,a2intensity
133,1950,KOREAN WAR II,211,BEL,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,,CONVENTIONAL,,,
133,1950,KOREAN WAR II,211,BEL,731,KON,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,,CONVENTIONAL,,,
133,1950,KOREAN WAR II,20,CAN,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,,CONVENTIONAL,,,
133,1950,KOREAN WAR II,20,CAN,731,KON,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,,CONVENTIONAL,,,
133,1950,KOREAN WAR II,710,CHN,732,KOS,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,1,,CONVENTIONAL,4,4
133,1950,KOREAN WAR II,710,CHN,800,THI,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,,
133,1950,KOREAN WAR II,710,CHN,840,PHI,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,710,CHN,900,AUL,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,1,0,1,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,710,CHN,920,NEW,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,1,0,1,0,5,0,,1,,CONVENTIONAL,,
133,1950,KOREAN WAR II,100,COL,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,,CONVENTIONAL,,,
133,1950,KOREAN WAR II,100,COL,731,KON,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,,CONVENTIONAL,,,
133,1950,KOREAN WAR II,530,ETH,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,,CONVENTIONAL,,,
133,1950,KOREAN WAR II,530,ETH,731,KON,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,,CONVENTIONAL,,,
133,1950,KOREAN WAR II,220,FRN,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,4,6,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,220,FRN,731,KON,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,4,0,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,350,GRC,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,350,GRC,731,KON,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,731,KON,732,KOS,0,1,FALSE,FALSE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,1,,CONVENTIONAL,4,4
133,1950,KOREAN WAR II,731,KON,800,THI,0,1,FALSE,FALSE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,731,KON,840,PHI,0,1,FALSE,FALSE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,731,KON,900,AUL,0,1,FALSE,FALSE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,1,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,731,KON,920,NEW,0,1,FALSE,FALSE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,1,0,5,0,,1,,CONVENTIONAL,,
133,1950,KOREAN WAR II,210,NTH,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,210,NTH,731,KON,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,640,TUR,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,640,TUR,731,KON,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,,
133,1950,KOREAN WAR II,200,UKG,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,4,6,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,200,UKG,731,KON,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,4,0,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,KOREAN WAR II,2,USA,365,RUS,0,1,FALSE,TRUE,TRUE,TRUE,NEUTRAL,WIN,14,11,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,ECONOMIC,CONVENTIONAL,2,2
133,1950,KOREAN WAR II,2,USA,710,CHN,0,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,14,6,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
133,1950,KOREAN WAR II,2,USA,731,KON,0,1,FALSE,TRUE,FALSE,FALSE,NEUTRAL,NEUTRAL,14,0,0,0,0,0,0,0,icb,1,1,0,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
133,1950,Korean War II,710,CHN,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,14,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
133,1950,Korean War II,710,CHN,732,ROK,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
133,1950,Korean War II,710,CHN,220,FRN,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,4,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,900,AUL,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,640,TUR,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,350,GRC,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,840,PHI,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,200,UKG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,4,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,210,NTH,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,350,GRC,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,800,THI,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,840,PHI,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,732,ROK,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,"CONVENTIONAL, ECONOMIC","CONVENTIONAL, ECONOMIC",4,4
133,1950,Korean War II,731,PRK,200,UKG,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,4,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,14,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,"CONVENTIONAL, ECONOMIC",CONVENTIONAL,4,4
133,1950,Korean War II,731,PRK,220,FRN,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,4,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,210,NTH,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,900,AUL,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,kat,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,365,RUS,732,ROK,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,0,0,0,0,0,0,0,kat,0,0,,0,5,0,1,1,,ECONOMIC,3,1
133,1950,Korean War II,365,RUS,2,USA,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,11,14,0,0,0,0,0,0,kat,0,0,,0,5,0,1,1,OTHER,OTHER,2,2
133,1950,Korean War II,710,CHN,2,USA,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,14,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
133,1950,Korean War II,710,CHN,732,ROK,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,4,4
133,1950,Korean War II,710,CHN,220,FRN,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,4,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,900,AUL,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,640,TUR,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,350,GRC,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,840,PHI,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,200,UKG,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,4,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,710,CHN,210,NTH,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,350,GRC,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,800,THI,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,840,PHI,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,732,ROK,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,"CONVENTIONAL, ECONOMIC","CONVENTIONAL, ECONOMIC",4,4
133,1950,Korean War II,731,PRK,200,UKG,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,4,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,2,USA,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,14,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,"CONVENTIONAL, ECONOMIC",CONVENTIONAL,4,4
133,1950,Korean War II,731,PRK,220,FRN,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,4,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,210,NTH,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,731,PRK,900,AUL,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,0,0,0,0,0,0,0,max,1,0,,0,5,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
133,1950,Korean War II,365,RUS,732,ROK,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,11,0,0,0,0,0,0,0,max,0,0,,0,5,0,1,1,,ECONOMIC,3,1
133,1950,Korean War II,365,RUS,2,USA,2,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,11,14,0,0,0,0,0,0,max,0,0,,0,5,0,1,1,OTHER,OTHER,2,2
134,1951,HULA DRAINAGE,652,SYR,666,ISR,0,1,FALSE,TRUE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,1,,,,,,,,,
134,1951,Hula Drainage,,,,,1,0,,,,,,,0,0,0,0,0,0,0,0,kat,,,,,,,,,,,,
135,1951,PUNJAB WAR SCARE I,750,IND,770,PAK,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,2,0,0,0,0,0,0,0,icb,0,0,0,0,2,0,1,1,"CONVENTIONAL, OTHER","CONVENTIONAL, OTHER",2,2
135,1951,Punjab War Scare I,750,IND,770,PAK,1,1,FALSE,TRUE,FALSE,TRUE,NEUTRAL,NEUTRAL,2,0,0,0,0,0,0,0,kat,0,1,1,0,2,0,1,1,"CONVENTIONAL, OTHER","CONVENTIONAL, OTHER",2,2
136,1951,SUEZ CANAL,200,UKG,651,EGY,0,1,FALSE,FALSE,FALSE,FALSE,NEUTRAL,NEUTRAL,4,0,0,0,0,0,0,0,icb,1,1,0,,,,,,,,,
136,1951,Suez Canal,,,,,1,0,,,,,,,0,0,0,0,0,0,0,0,kat,,,,,,,,,,,,
137,1952,CATALINA AFFAIR,365,RUS,380,SWD,0,1,,,FALSE,FALSE,NEUTRAL,NEUTRAL,11,0,0,0,0,0,0,0,icb,0,0,1,,,,,,,,,
138,1953,BURMA INFILTRATION,713,TAW,775,BUR,0,1,,,TRUE,TRUE,LOSE,WIN,0,0,0,0,0,0,0,0,icb,1,0,0,,,,,,,,,
139,1953,Invasion of Laos I,,,,,1,0,,,,,,,0,0,0,0,0,0,0,0,kat,,,,,,,,,,,,
140,1953,KOREAN WAR III,211,BEL,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,,CONVENTIONAL,,,
140,1953,KOREAN WAR III,211,BEL,731,KON,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,,CONVENTIONAL,,,
140,1953,KOREAN WAR III,20,CAN,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,,CONVENTIONAL,,,
140,1953,KOREAN WAR III,20,CAN,731,KON,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,,CONVENTIONAL,,,
140,1953,KOREAN WAR III,710,CHN,732,KOS,0,1,FALSE,TRUE,FALSE,FALSE,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
140,1953,KOREAN WAR III,710,CHN,800,THI,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,KOREAN WAR III,710,CHN,840,PHI,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,,1,,CONVENTIONAL,,
140,1953,KOREAN WAR III,710,CHN,900,AUL,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,1,0,1,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,KOREAN WAR III,710,CHN,920,NEW,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,6,0,0,0,0,0,0,0,icb,1,0,1,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,KOREAN WAR III,100,COL,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,KOREAN WAR III,100,COL,731,KON,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,,
140,1953,KOREAN WAR III,530,ETH,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,KOREAN WAR III,530,ETH,731,KON,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,,
140,1953,KOREAN WAR III,220,FRN,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,4,6,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,,CONVENTIONAL,,,
140,1953,KOREAN WAR III,220,FRN,731,KON,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,4,0,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,,CONVENTIONAL,,,
140,1953,KOREAN WAR III,350,GRC,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,KOREAN WAR III,350,GRC,731,KON,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,,
140,1953,KOREAN WAR III,731,KON,732,KOS,0,1,FALSE,TRUE,FALSE,FALSE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
140,1953,KOREAN WAR III,731,KON,800,THI,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,,
140,1953,KOREAN WAR III,731,KON,840,PHI,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,0,0,3,0,,1,,CONVENTIONAL,,
140,1953,KOREAN WAR III,731,KON,900,AUL,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,1,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,,
140,1953,KOREAN WAR III,731,KON,920,NEW,0,1,FALSE,TRUE,,,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,0,1,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,,
140,1953,KOREAN WAR III,210,NTH,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,,CONVENTIONAL,,,
140,1953,KOREAN WAR III,210,NTH,731,KON,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,,CONVENTIONAL,,,
140,1953,KOREAN WAR III,640,TUR,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,6,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,KOREAN WAR III,640,TUR,731,KON,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,0,0,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,,
140,1953,KOREAN WAR III,200,UKG,710,CHN,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,4,6,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,KOREAN WAR III,200,UKG,731,KON,0,1,,,FALSE,TRUE,NEUTRAL,NEUTRAL,4,0,0,0,0,0,0,0,icb,1,1,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,,
140,1953,KOREAN WAR III,2,USA,710,CHN,0,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,14,6,0,0,1,0,0,0,icb,1,1,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
140,1953,KOREAN WAR III,2,USA,731,KON,0,1,TRUE,TRUE,FALSE,TRUE,WIN,NEUTRAL,14,0,0,0,1,0,0,0,icb,1,1,0,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
140,1953,Korean War III,710,CHN,350,GRC,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,Korean War III,710,CHN,530,ETH,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,Korean War III,710,CHN,640,TUR,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,Korean War III,710,CHN,800,THI,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,Korean War III,710,CHN,100,COL,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,Korean War III,710,CHN,900,AUL,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,Korean War III,710,CHN,732,ROK,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
140,1953,Korean War III,710,CHN,920,NEW,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,0,0,0,0,0,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,Korean War III,710,CHN,2,USA,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,14,0,0,0,1,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
140,1953,Korean War III,710,CHN,200,UKG,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,6,4,0,0,0,0,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,2,2
140,1953,Korean War III,731,PRK,2,USA,1,1,FALSE,FALSE,TRUE,TRUE,LOSS,WIN,0,14,0,0,0,1,0,0,kat,1,0,,0,3,0,1,1,CONVENTIONAL,CONVENTIONAL,3,3
